TESS_ID,APOGEE_ID,ASPCAP_ID,GAIADR3_ID,numax,numax_err,Dnu,Dnu_err,L,L_err,Fe_H,Fe_H_err,alpha_M,alpha_M_err,Rg,Rg_16,Rg_84,Zmax,Zmax_16,Zmax_84,e,e_16,e_84,Lz,Lz_16,Lz_84,E,E_16,E_84,vR,vR_16,vR_84,vT,vT_16,vT_84,vZ,vZ_16,vZ_84,age_Dnu,age_16_Dnu,age_84_Dnu,mass_Dnu,mass_16_Dnu,mass_84_Dnu,rad_Dnu,rad_16_Dnu,rad_84_Dnu,dist_Dnu,dist_16_Dnu,dist_84_Dnu,age_L,age_16_L,age_84_L,mass_L,mass_16_L,mass_84_L,rad_L,rad_16_L,rad_84_L,dist_L,dist_16_L,dist_84_L,warn_low_numax,warn_high_Dnu,warn_high_RUWE,warn_NSS,warn_APOGEE,warn_plax_err,warn_nve_Av_Dnu,warn_nve_Av_L,warn_massdiff,RelDat_Dnu,RelDat_L,RelAge_Dnu,RelAge_L
149628787,2M05495369-6328067,apogee.lco25m.synspec_fix.273-32-O_TESS.2M05495369-6328067,1636148068921376768,29.7,1.49,3.90563,0.0753979,49.89994401670651,1.4849362952495877,-0.294,0.007492947,0.091091,0.0064295623,8.688350629711657,8.681004102745566,8.69528044142867,0.9979000879047014,0.9833827524617808,1.013144816770226,0.1128084309943404,0.1123474442308471,0.1132482125739064,1894.854018776521,1893.427487090976,1896.199401367384,-37327.99102469391,-37347.38344731449,-37309.85140184073,-10.18582459419546,-10.247559245822524,-10.119456707592873,236.80479768040664,236.60575478712585,236.9932155303796,35.333267371819446,35.009866377983926,35.67768412844561,10.454065,6.869838,14.931805,0.927725,0.853165,1.038397,10.260367,9.957913,10.817303,925.244141,910.439453,942.177734,13.551625,11.59745,15.893361,0.868617,0.835064,0.903517,9.711223,9.460966,9.949134,888.916016,879.248047,898.525391,False,False,False,False,False,False,False,False,False,True,True,True,True
260242183,2M06143608-5420295,apogee.lco25m.synspec_fix.264-26-O_TESS.2M06143608-5420295,1636148068921376768,16.87,0.67,2.30666,0.163921,69.72118650516373,2.106880476390212,-0.079186,0.007863884,0.0668,0.0050407364,9.34076201298454,9.31964070900052,9.363781597634471,0.9706431783563886,0.9444826252900348,0.995683372088634,0.4251973488818873,0.4185178395592759,0.4313678526181622,2020.5950402904737,2016.5515208391084,2025.0000424367304,-27336.76660258958,-27517.736688473826,-27161.284770072485,-118.37210314688696,-120.8338263377246,-115.73557152198752,247.004421035292,246.32793509902945,247.72312555468787,15.863621123593088,15.665714069828237,16.07894155921756,13.350831,8.132712,17.67709,0.930278,0.858834,1.073038,14.084223,13.501068,15.089482,1084.619141,1061.279297,1115.3125,10.082643,8.300871,12.338323,0.988533,0.939381,1.04068,13.681033,12.483198,14.176869,1092.65625,1076.455078,1107.568359,True,False,False,False,False,False,False,False,False,False,False,False,False
149159039,2M05251193-6547412,apogee.lco25m.synspec_fix.277-33-O_TESS.2M05251193-6547412,1636148068921376768,26.0,0.805,3.07509,0.0954488,50.79886298070274,1.5827383759761666,0.3123,0.007166012,0.022418201,0.003743734,7.0261744268692246,7.012247212052077,7.0402075139464175,0.4052731489376307,0.3919434803523858,0.4187679364160642,0.1264417928211722,0.1242021173135187,0.1287301121709131,1564.2202873525607,1561.368959636678,1567.0916573700931,-46901.73740702262,-46940.18105476288,-46858.94425754938,18.35982137964325,17.621775519180336,19.110382538143067,196.3182386654786,195.9750813892397,196.6653119576279,16.48861475655012,15.99138288399153,16.98726421793858,13.38938,9.135944,17.4861,0.97935,0.910159,1.096162,11.776926,11.371371,12.371857,548.876953,536.953125,563.183594,5.977857,5.300683,6.790929,1.204205,1.156404,1.251716,10.962395,10.825106,11.138106,530.717773,525.473633,535.927734,False,False,False,False,False,False,False,False,False,True,True,True,True
167812658,2M06594391-6131068,apogee.lco25m.synspec_fix.272-23-O_TESS.2M06594391-6131068,1636148068921376768,27.63,1.215,3.49951,0.0488257,62.34074780642984,1.941930404547637,-0.05034,0.007236777,0.0192619,0.00525091,6.532190550458114,6.520809312270888,6.5448764036609655,0.5308256601930073,0.518471373292586,0.5433362545068136,0.1871586201263325,0.1865235500568676,0.1877556440626339,1462.0391883832467,1459.6580839672015,1464.691728873884,-49049.287793514726,-49141.93197894919,-48951.547520872,17.451716580844064,16.5832797437516,18.35283517245397,182.168627271597,181.9233365443,182.4421125608203,-21.12749768178433,-21.310944540335825,-20.964685099744624,6.769564,4.696867,10.478956,1.094616,0.958514,1.236459,11.696049,11.156544,12.228838,1015.048828,985.078125,1042.880859,6.08404,5.071666,7.332282,1.131793,1.072151,1.198372,11.484059,11.112982,12.587624,995.996094,980.566406,1021.474609,False,False,False,False,False,False,False,False,False,True,True,True,True
150271856,2M06184944-6332284,apogee.lco25m.synspec_fix.273-28-O_TESS.2M06184944-6332284,1636148068921376768,33.15,1.435,4.55996,0.220285,55.225434878150246,2.825884344288961,-0.35701,0.007546639,0.074681,0.006710392,7.840066644258934,7.831018553135133,7.848434597847848,0.5349088624896638,0.5231955147541993,0.5459495605411773,0.1451939826873041,0.1422480595994584,0.1481516993043776,1728.2880668251637,1726.48928174549,1729.9511818983326,-41783.60313442822,-41878.91460704742,-41690.47231270495,42.72159762569273,41.8227864280104,43.62741591802629,215.8952137153562,215.69705272384363,216.0776449942134,-4.034161113007546,-4.146290305980268,-3.913479505891465,7.13725,5.182116,11.806201,1.012418,0.890106,1.125286,10.185925,9.643753,10.482224,1044.472656,1024.814453,1060.166016,6.93969,5.722547,8.666815,1.023745,0.957898,1.092583,10.278709,10.073962,10.50043,1045.009766,1033.701172,1056.689453,False,False,True,False,False,False,False,False,False,False,False,False,False
350442556,2M05414110-5524224,apogee.lco25m.synspec_fix.263-32-O_TESS.2M05414110-5524224,1636148068921376768,76.45,6.89,6.31191,0.0500426,37.59727756624224,1.7482321878356248,0.14209,0.0067288605,-0.0038549993,0.0045980304,7.679905264612696,7.671203564148206,7.687630185435183,0.4234057275230901,0.4073052633782048,0.4374510922899655,0.0868831280445341,0.0847894383379332,0.0887170915984233,1696.370186964736,1694.6312774671344,1697.9134806033933,-43360.9249797669,-43445.50080576196,-43284.4844586244,22.181721352432344,21.2418266202641,22.96358668611042,209.2979243403126,209.17688732957737,209.4144859840589,5.152463897531701,4.78605809629015,5.507924337575701,2.802521,1.860789,4.590686,1.490037,1.290524,1.683341,8.616922,8.191339,9.001154,781.923828,759.443359,802.226562,1.645457,0.712044,2.411859,1.742049,1.556421,2.230129,8.663069,3.659101,9.090064,800.224609,786.679688,814.072266,False,False,True,True,False,False,False,False,False,False,False,False,False
358111270,2M04394968-7304068,apogee.lco25m.synspec_fix.285-35-O_TESS.2M04394968-7304068,1636148068921376768,26.39,1.285,3.15452,0.0602543,68.181742991809,1.9765857580801196,-0.254,0.0077878293,0.055625,0.0060062683,8.145347210590561,8.130895369288924,8.16014617112091,0.4810514088835008,0.4666476077130316,0.4949786468155467,0.0455055908135342,0.0443846613433972,0.0466383905151211,1788.6879129244808,1785.840915565597,1791.6020712301247,-41011.10415023869,-41071.76278384744,-40948.2520625455,-3.61902564430184,-3.8685460254732593,-3.38230613981981,227.3536992946312,227.0970001096324,227.61276642425747,13.203936338845418,13.079544677452102,13.328620486004969,5.284761,3.195112,8.799867,1.162207,1.002648,1.351705,12.484031,11.791485,13.242241,700.351562,677.470703,724.121094,4.154829,3.476296,4.951584,1.233561,1.164995,1.305347,11.525767,11.144981,12.267332,662.119141,651.845703,672.236328,False,False,False,False,False,False,False,False,False,True,True,True,True
348956767,2M07044930-6130384,apogee.lco25m.synspec_fix.272-22-O_TESS.2M07044930-6130384,1636148068921376768,35.43,2.03,4.04897,0.0379897,51.09033437764184,1.2923238960152488,0.1769,0.006908839,0.0053510014,0.00434856,7.586938023172637,7.584159161782058,7.58983971395374,0.2029852641610112,0.1994925989083804,0.2059065795531529,0.1415856721292636,0.1402338990130559,0.1427406281402998,1677.7657561754063,1677.2087544608798,1678.3473216973246,-43609.818996400136,-43615.271669325535,-43604.0301903086,-39.45989448471301,-39.80021281685976,-39.06777104928122,209.7899867388809,209.7158223594864,209.8653199131299,6.804862980617013,6.701753125955362,6.89504407727787,6.317617,4.97126,8.965406,1.158691,1.046281,1.259612,10.802832,10.425727,11.063478,486.503906,479.248047,492.583008,5.468105,4.682943,6.362894,1.211082,1.14955,1.278495,10.79666,10.645326,10.996417,487.446289,482.714844,492.304688,False,False,False,False,False,False,False,False,False,True,True,True,True
177287152,2M06515693-7524067,apogee.lco25m.synspec_fix.286-27-O_TESS.2M06515693-7524067,1636148068921376768,35.52,1.95,4.32705,0.111401,57.45223556870683,1.6210931312119974,-0.23509,0.0073161456,0.045184,0.0061469087,7.063006953807946,7.055850522503108,7.071022429341295,0.5306284645977383,0.5211599642626382,0.539226480819447,0.206176072943126,0.2045047371022911,0.2077230429921882,1571.7532738732507,1570.290518010327,1573.3911164970757,-45323.17475389589,-45330.20774911399,-45316.41121233045,-55.21076848504654,-55.64049336064212,-54.73866239988236,200.1068102231871,199.95563057759804,200.27844170324903,25.06825134700941,24.7075599460495,25.390078130066303,4.866052,3.893812,6.954946,1.169934,1.039621,1.260976,10.53836,10.231742,10.714578,645.253906,637.719727,652.568359,4.911742,4.200118,5.74487,1.166834,1.105974,1.231418,10.559298,10.431389,10.68541,645.3125,639.833984,651.074219,False,False,False,False,False,False,False,False,False,True,True,True,True
348842735,2M06353842-5609202,apogee.lco25m.synspec_fix.266-24-O_TESS.2M06353842-5609202,1636148068921376768,20.84,0.190001,2.95824,0.639072,71.15311228599373,2.043171440121813,-0.18581,0.007069842,0.0060950015,0.006036511,7.553941374787165,7.552399887128739,7.555574090327976,0.3405926863878318,0.3360040687839489,0.3458740556983344,0.0621692162662619,0.0619831865713409,0.0623393340864776,1671.14840117847,1670.8390779146391,1671.4760127809589,-44337.33894211099,-44351.386159727226,-44324.04667549546,-1.7535307196636036,-1.8541299566172955,-1.64567990791091,206.5022836313824,206.47429672425207,206.53281707429392,8.751457290925282,8.601601146516398,8.904855748475033,10.637422,0.487659,17.525964,0.912213,0.810846,2.772823,12.175419,11.469304,21.168096,799.550781,789.980469,810.478516,17.722604,16.03393,19.045811,0.826077,0.809968,0.847205,13.889248,12.375488,14.290884,907.226562,894.775391,919.511719,False,False,False,True,False,False,False,True,False,False,False,False,False
31006434,2M05043664-7036190,apogee.lco25m.synspec_fix.282-34-O.2M05043664-7036190,1636148068921376768,36.64,1.6,4.02073,0.057029,68.43525878912222,1.4006851608558977,-0.0034873,0.007026042,0.010782002,0.0051214034,7.042386552706155,7.034086359547342,7.05082375129098,0.312930756156531,0.3063088187866546,0.3192304744592537,0.114486674126289,0.1139042848238769,0.1150455808954443,1567.5373733030317,1565.8393828178678,1569.262806901428,-47070.03904929651,-47106.522702346505,-47032.17608147349,-12.576063174686611,-12.683016362686,-12.475146334400415,198.00883930756945,197.8321058378726,198.18874962547196,-3.566899103489688,-3.725356680336689,-3.416609748790943,3.500563,2.369068,6.405835,1.366583,1.117025,1.549021,11.398456,10.657699,12.018976,575.703125,568.598633,593.227539,2.200627,1.919469,2.670073,1.57569,1.489958,1.651932,11.856421,11.46434,12.464801,634.262695,625.317383,644.248047,False,False,False,False,False,False,False,False,False,True,True,True,True
55497681,2M04465015-6150273,apogee.lco25m.synspec_fix.272-38-O_TESS.2M04465015-6150273,1636148068921376768,25.62,1.61,3.49317,0.0760344,54.61010711240342,1.247266770990491,0.060367,0.0070404625,0.027097061,0.0048049595,7.37293704991232,7.36744391963045,7.378496413914855,0.4101352228084345,0.4000032241868652,0.4201650191992926,0.0883186762013295,0.0868810643950289,0.0897903561982937,1634.712205679382,1633.602735726874,1635.8348265313598,-45132.4805795017,-45142.13080884655,-45121.9009740118,15.53727236318234,14.960872149986908,16.098597873393857,204.33479646461484,204.18865504916164,204.48248833607192,4.613701983881828,4.37106465433606,4.866876177002736,11.184569,6.907549,16.245084,0.958135,0.872836,1.103574,11.281503,10.899404,11.877131,666.972656,654.492188,681.455078,12.364089,9.451715,15.967557,0.943493,0.886466,1.006116,11.141573,10.767928,12.514168,660.517578,650.380859,670.498047,False,False,False,False,False,False,False,False,False,True,True,True,True
177038226,2M06520041-6702521,apogee.lco25m.synspec_fix.277-24-O_TESS.2M06520041-6702521,1636148068921376768,39.35,2.345,4.44624,0.0671788,57.08427130308274,1.9089449846889883,-0.14605,0.0071699014,0.0331761,0.0057854448,8.899387571712747,8.897107794863954,8.901691947644812,0.6225208085551261,0.6170870757910737,0.6283859292512022,0.1444068651493981,0.1437364862090477,0.1451110247886483,1935.7268769415216,1935.286405071848,1936.1720784287736,-36459.37569878734,-36480.68042290706,-36436.83696735231,20.01661569798608,19.75849592447718,20.286073234448665,244.0126352563653,243.9590838788665,244.06639944642228,8.444532354901451,8.363616165768256,8.529806110023719,3.351528,2.896726,3.895608,1.346366,1.281368,1.41448,10.751141,10.639364,10.910961,1111.416016,1101.992188,1121.591797,3.953737,3.277488,4.757697,1.277139,1.200775,1.358824,10.707122,10.586729,10.83337,1106.376953,1097.431641,1115.429688,False,False,False,False,False,False,False,False,False,True,True,True,True
177385274,2M06571552-7342325,apogee.lco25m.synspec_fix.284-26-O_TESS.2M06571552-7342325,1636148068921376768,70.61,1.575,6.53134,0.0581406,34.2929984138726,0.7519495647938119,-0.31818,0.007529013,0.053707,0.006542427,8.813542949312582,8.811500622542164,8.81566759050578,0.2168467105547824,0.2128778478908185,0.2209137226771451,0.1745344392777841,0.1728336393837402,0.1762513387922807,1919.125120981388,1918.72974852638,1919.5364086809047,-36766.86778242343,-36802.84642948468,-36729.065649861965,-38.76664954570569,-39.30966024081541,-38.22000070697196,242.47043150970725,242.3793340854763,242.56492991697323,4.40358343595287,4.301777361544565,4.5040161751413095,2.617563,2.006701,3.44166,1.41752,1.307383,1.532416,8.279667,8.028832,8.530701,404.555664,396.845703,412.285156,2.584108,2.314205,2.89262,1.416304,1.371445,1.461999,7.947645,7.817029,8.082791,389.482422,385.898438,393.134766,False,False,False,False,False,False,False,False,False,True,True,True,True
149538958,2M05435400-6033064,apogee.lco25m.synspec_fix.269-31-O_TESS.2M05435400-6033064,1636148068921376768,19.93,1.685,2.13192,0.112162,70.90571564666989,1.8352244170222785,-0.0016882,0.0071572866,0.0295626,0.0050301286,6.183860132768681,6.181120914661288,6.186937552438799,0.8491513319662505,0.8294067505742122,0.8685773649565779,0.2194757776814058,0.218975603410928,0.2199536149129685,1388.5604645354508,1387.9775031969953,1389.2153027545337,-50156.86439793572,-50211.763169077,-50100.5952019226,-14.825094144096548,-14.99033500064429,-14.67595134793877,171.93937389871155,171.88354707025837,171.99903943638188,-25.885317141270697,-26.00360507356031,-25.778870726240232,0.87277,0.543893,1.168077,2.288976,2.019146,2.672436,20.37329,19.297784,21.852333,1187.802734,1157.070312,1238.779297,12.650092,9.376796,16.431754,0.939728,0.876725,1.017111,14.188443,12.913052,14.686366,829.902344,811.845703,842.880859,False,False,False,False,False,False,False,False,True,True,True,False,True
38696629,2M04241102-6149195,apogee.lco25m.synspec_fix.273-41-O_TESS.2M04241102-6149195,1636148068921376768,31.2,1.18,3.81518,0.175724,50.43068942506961,1.754014315843711,0.12165,0.007066121,0.0242708,0.0045514903,7.205852805611492,7.20378675388547,7.207986981010374,0.7751732317020287,0.764807276646573,0.784790635611653,0.1370095662735098,0.1362919214906059,0.137670404162826,1600.8639207259662,1600.4440351841267,1601.2976160599774,-45061.43955183901,-45090.59431642443,-45031.36959322824,-34.74116674150347,-35.078434754181465,-34.39429205430254,200.27939024601267,200.22913014053415,200.3317253462889,-24.24548364912952,-24.32082507331,-24.171522546164766,9.344299,6.289297,12.626586,1.025055,0.943132,1.169212,10.633221,10.300132,11.327262,807.011719,794.853516,819.726562,7.100467,6.194408,8.27203,1.102181,1.052358,1.153119,10.606196,10.4371,10.81115,812.949219,804.658203,821.787109,False,False,False,False,False,False,False,False,False,True,True,True,True
375033936,2M06383196-6025293,apogee.lco25m.synspec_fix.270-24-O_TESS.2M06383196-6025293,1636148068921376768,5.26,0.345,0.874315,0.14014,292.81648331964954,11.880328143999122,-0.47548,0.008894833,0.082076,0.006616628,7.410507238275872,7.40478502354644,7.417502349525622,0.5772761335407588,0.5455844537987945,0.6102887189176553,0.0935662450869882,0.0931718100830921,0.0939524676403878,1642.2944657056073,1641.14029866453,1643.705051414634,-44605.03258496581,-44691.74929467209,-44508.194535332936,-16.705416304381124,-16.969222090207936,-16.433005786300097,202.7605694400159,202.6478504060673,202.88076622156905,3.0779021777404525,2.664443539083128,3.479419389509314,8.424271,3.587433,15.208386,0.98368,0.832116,1.269652,26.194517,24.003248,29.808628,1391.035156,1330.800781,1478.613281,3.044425,2.389554,3.945697,1.330645,1.227084,1.434131,29.030451,27.961687,30.103877,1620.605469,1594.140625,1647.050781,True,False,False,False,False,False,False,False,False,False,False,False,False
309757644,2M05194869-6403532,apogee.lco25m.synspec_fix.275-34-O_TESS.2M05194869-6403532,1636148068921376768,36.51,1.615,3.26724,0.118568,59.76438154407775,1.721148424517183,-0.3305,0.0073971143,0.069124,0.006683341,7.338227485775965,7.335861605297476,7.340593578250688,0.9783404125700697,0.9411248256510064,1.011397089431593,0.0643703139175014,0.0639233000358248,0.0647870637372304,1627.6980159483792,1627.2195871029376,1628.1764458701923,-44452.518577807336,-44527.38389664961,-44378.50071359121,2.845552857343095,2.252728799199016,3.3973847191210305,202.5309526122869,202.40938247509996,202.6699166384344,8.63213757807528,8.126901014328716,9.114893519598516,0.514013,0.388927,0.744465,2.497089,2.232342,2.74518,15.652442,14.897429,16.390501,1735.566406,1675.625,1790.3125,4.353837,3.801801,5.019293,1.198066,1.141243,1.254371,10.583179,10.482708,10.69106,1165.625,1156.826172,1174.765625,False,False,False,False,False,False,False,False,True,True,True,False,True
55398886,2M04414504-6554283,apogee.lco25m.synspec_fix.278-37-O_TESS.2M04414504-6554283,1636148068921376768,40.34,2.095,4.53481,0.0696992,55.55549338136255,1.4026433199975716,-0.098861,0.007103146,0.023780402,0.005553251,7.97615147974977,7.975044258306622,7.977170933396666,0.3463021471680537,0.3432031811876534,0.3496531087725684,0.0304524171558531,0.0303056840097541,0.0306019860724607,1755.28109503414,1755.0619267996026,1755.4828836459071,-42107.06560114175,-42115.07174871774,-42099.65441105983,-8.989596774923884,-9.039988095922734,-8.942106199172047,220.5491483571758,220.5187325503788,220.57716533967368,-6.66304502291592,-6.706687001752395,-6.617959586085792,2.998334,2.652839,3.444072,1.408644,1.345861,1.466843,10.787862,10.704321,10.902193,548.413086,543.676758,553.652344,4.055645,3.365415,4.779771,1.281857,1.212881,1.360678,10.720564,10.595782,10.963418,543.134766,538.266602,548.300781,False,False,False,False,False,False,False,False,False,True,True,True,True
141096167,2M05185388-7500566,apogee.lco25m.synspec_fix.286-32-O_TESS.2M05185388-7500566,1636148068921376768,35.57,1.87,4.05607,0.0572487,44.64799619847163,1.2676164719983791,0.17715,0.006931046,0.0221304,0.0043646116,5.835028774794703,5.827659506608423,5.842673336975344,0.694914848115691,0.6862640325289362,0.7029016640897393,0.3207233401029024,0.3176427808768782,0.3237057875242423,1313.6260085992635,1312.0272547090872,1315.2837748157144,-50535.41276274105,-50590.47616299415,-50480.17712167912,65.77037266684019,64.4613916682412,66.99154083470255,168.18687590081825,168.02318080632054,168.35128510559176,-24.97289654294545,-25.05211168688525,-24.891480759699608,6.185491,4.818839,8.690084,1.169914,1.05869,1.273805,10.819254,10.434734,11.080825,940.517578,926.972656,952.431641,8.995618,6.953083,11.148059,1.067957,0.984281,1.159004,10.673875,10.20546,11.063563,921.357422,907.548828,934.667969,False,False,False,False,False,False,False,False,False,True,True,True,True
260130672,2M06092272-5502020,apogee.lco25m.synspec_fix.263-28-O_TESS.2M06092272-5502020,1636148068921376768,33.29,0.965,4.12358,0.136382,47.26578262914917,1.1583010603602866,-0.025296,0.0071679326,0.040857002,0.0051731663,8.782269880352027,8.766077959682395,8.799587655582219,0.4615216365915134,0.4512328157992005,0.4725526584731969,0.1381660487084411,0.1353489577114016,0.1412554730393569,1913.0689252785487,1909.931527793879,1916.4231513803911,-37215.11187378472,-37331.819655560335,-37089.94860651516,30.43134678064723,29.82476911905308,31.120291208193446,236.16168253988,235.83084778124527,236.51276440452668,-12.32926054226558,-12.548015539644297,-12.129128617187416,7.798202,6.24268,11.205441,1.049283,0.949246,1.12877,10.397337,10.020259,10.696729,728.730469,716.484375,739.824219,10.083218,8.887704,11.447888,0.980319,0.946126,1.024998,10.210046,10.037409,10.871944,721.083984,711.455078,733.554688,False,False,False,False,False,False,False,False,False,True,True,True,True
391901892,2M07433202-7125025,apogee.lco25m.synspec_fix.283-22-O_TESS.2M07433202-7125025,1636148068921376768,6.25,0.725,1.25943,0.0,133.00648271500287,5.88532590509563,0.11705,0.007813953,0.079736,0.004170803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,,,False,False,False,False,False
150106047,2M06085706-6134277,apogee.lco25m.synspec_fix.271-29-O_TESS.2M06085706-6134277,1636148068921376768,35.1,2.57,4.13145,0.0828404,50.88495353524256,1.5928982249669923,0.057498,0.0069986163,0.0065790005,0.0048832106,7.037914453484847,7.0341633678511535,7.042226790894799,0.4831587400770534,0.4699524780029459,0.4953554872040095,0.1181055889366774,0.1175688087858998,0.1185943901660477,1566.622576160725,1565.8551392171937,1567.5046958341431,-46778.82424969157,-46789.28749988669,-46769.01206283076,7.718135528677548,7.268593109114469,8.110619910389469,195.0208998405245,194.89730250400467,195.16299497910413,11.754465536042812,11.319644072498583,12.137379742420237,7.38921,5.251167,12.510696,1.076452,0.930932,1.206422,10.455666,9.970838,10.813438,936.396484,914.160156,951.630859,6.955648,5.801793,8.415748,1.099242,1.031508,1.170516,10.5525,10.376077,10.760657,934.736328,926.064453,943.779297,False,False,False,False,False,False,False,False,False,True,True,True,True
141527349,2M05511061-7711322,apogee.lco25m.synspec_fix.288-29-O_TESS.2M05511061-7711322,1636148068921376768,7.38,0.585,1.23817,0.17418,152.07388517650526,4.83178957221538,0.012038,0.007812653,0.033107802,0.0046280576,7.353347619842122,7.314602820520338,7.392362569020997,0.6578641188370254,0.6111030065386873,0.7042016602507611,0.2240920239261687,0.2142922667247256,0.2336583548902255,1630.7546271710316,1622.918750756072,1638.6338748604269,-43084.90951571273,-43115.52359894543,-43051.39583959755,-65.16921688927037,-67.91279753403042,-62.35036928108912,209.71720352119263,208.98317575629525,210.4481793834117,20.15769358389487,18.941350810627537,21.32320171822346,7.187264,3.011353,14.139111,1.107826,0.910975,1.442716,23.250303,21.096419,26.569399,952.861328,907.304688,1018.603516,9.608963,7.031744,13.317305,1.012077,0.925896,1.105644,22.437474,21.232848,23.484751,964.111328,944.912109,982.226562,True,False,False,False,False,False,False,False,False,False,False,False,False
30111592,2M04542537-6611059,apogee.lco25m.synspec_fix.278-36-O.2M04542537-6611059,1636148068921376768,24.96,2.455,2.7065,0.0932325,67.26249066771594,2.41410069616277,-0.31682,0.007497361,0.098111,0.006505982,6.919957865978031,6.902655347991691,6.939166440174668,1.537030889443412,1.4992705720898705,1.5726802956815826,0.0997509928386552,0.0985573188802246,0.1008227797159981,1542.433130380928,1538.8749000717853,1546.380309616852,-45450.862354601726,-45466.57110898068,-45432.14080299193,-9.683759266663705,-9.864485556932369,-9.463205780763593,193.58740499225843,193.08551474896595,194.14726890844344,39.49453198254778,38.68328888682917,40.21539066018865,0.844466,0.556671,1.095732,2.154864,1.967963,2.465776,17.344931,16.536756,18.320067,1977.207031,1938.710938,2021.113281,7.992687,5.783184,12.350684,0.998848,0.896697,1.099255,11.657283,11.152178,13.053023,1300.585938,1283.59375,1326.308594,False,False,False,False,False,False,False,False,True,True,True,False,True
261237283,2M05545187-7843513,apogee.lco25m.synspec_fix.290-30-O_TESS.2M05545187-7843513,1636148068921376768,6.57,1.28,1.02311,0.0952599,165.4985322342119,7.333267299911786,-0.51074,0.008626953,0.104893,0.007047977,8.747761869607494,8.731252203213474,8.77528264293625,1.3770845942989407,1.1893471928856023,1.585790237368116,0.1751162553309246,0.1642998057655751,0.187206778459663,1906.3810980891576,1903.1795061070625,1911.7152029211704,-35966.330597072665,-36395.320678747295,-35438.42713837395,7.296966006778462,6.274341427057311,8.2545280731765,250.7704097963346,249.4821760317712,252.26465076438495,-24.61938008436216,-28.651071422698728,-20.816928787543866,2.568409,1.125088,8.770891,1.397151,0.934248,1.845912,27.5855,23.850792,31.522516,1790.410156,1592.578125,1947.65625,12.535968,8.062546,17.121788,0.865707,0.795275,0.977821,21.410831,20.190011,22.593017,1360.410156,1329.570312,1391.191406,True,False,False,False,False,False,False,False,True,False,False,False,False
349902854,2M07352664-6303438,apogee.lco25m.synspec_fix.275-19-O_TESS.2M07352664-6303438,1636148068921376768,6.78,0.465,1.20965,0.0,148.38014040603792,6.390963304611835,0.17244,0.0077833296,0.0331887,0.0039882865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,,,False,False,False,False,False
261332909,2M06094608-7825407,apogee.lco25m.synspec_fix.290-28-O_TESS.2M06094608-7825407,1636148068921376768,22.8,0.735001,2.70482,0.117814,61.92486181359815,1.7390956769150263,0.17061,0.0073125563,0.038037002,0.004200151,6.5569607871831135,6.525482306885647,6.592388448024008,0.4317541938051048,0.409972047344412,0.4530328051973564,0.1921386662923864,0.1846543467646144,0.1991592428461608,1467.2170344815204,1460.6358907397953,1474.6122312189482,-48996.29585156003,-49052.41545840247,-48923.79654635457,36.70013556010625,34.125403889772514,39.12062272389767,188.87135471058505,188.22091098250323,189.6037370789612,-4.86289106765751,-4.919631971874461,-4.803078291684279,8.495496,4.881216,13.878562,1.100866,0.95549,1.292654,13.233527,12.391532,14.26216,895.527344,857.285156,936.181641,5.912945,5.075688,6.974767,1.199367,1.146302,1.253158,12.563737,11.809118,13.285252,882.880859,854.335938,903.173828,False,False,False,False,False,False,False,False,False,True,True,True,True
317247052,2M08014588-8507398,apogee.lco25m.synspec_fix.298-25.2M08014588-8507398,1636148068921376768,34.15,2.14,4.11181,0.10217,55.92597359155903,1.902160960218599,-0.12958,0.0071866396,0.045943,0.005676545,7.536829609923586,7.51480410458418,7.55672775455904,0.3878163829439143,0.3813421109613349,0.394787003796204,0.1409923271165054,0.1380218320071158,0.1442228427168227,1667.7137373084756,1663.2897861960894,1671.7074894933712,-43711.38817565923,-43789.04670439245,-43641.63243998859,42.15632312246028,41.30277939888924,43.08845433992301,216.41051001918527,215.9810254081998,216.79816767011116,7.881157893904954,7.771306749160443,8.000232035493179,7.578702,5.322004,12.575202,1.032529,0.905582,1.161446,10.32244,9.870817,10.66405,757.382812,741.748047,769.892578,5.573109,4.684764,6.688457,1.142283,1.075046,1.212406,10.57625,10.428955,10.729752,771.289062,764.150391,778.466797,False,False,False,False,False,False,False,False,False,True,True,True,True
