K2_ID,K2_campaign,GALAH_ID,GAIADR3_ID,numax,numax_err,Dnu,Dnu_err,L,L_err,Fe_H,Fe_H_err,alpha_Fe,alpha_Fe_err,Rg,Rg_16,Rg_84,Zmax,Zmax_16,Zmax_84,e,e_16,e_84,Lz,Lz_16,Lz_84,E,E_16,E_84,vR,vR_16,vR_84,vT,vT_16,vT_84,vZ,vZ_16,vZ_84,age_Dnu,age_16_Dnu,age_84_Dnu,mass_Dnu,mass_16_Dnu,mass_84_Dnu,rad_Dnu,rad_16_Dnu,rad_84_Dnu,dist_Dnu,dist_16_Dnu,dist_84_Dnu,age_L,age_16_L,age_84_L,mass_L,mass_16_L,mass_84_L,rad_L,rad_16_L,rad_84_L,dist_L,dist_16_L,dist_84_L,warn_low_numax,warn_high_Dnu,warn_high_RUWE,warn_NSS,warn_GALAH,drop_K2_dup,warn_plax_err,warn_dustmaps,warn_nve_Av_Dnu,warn_nve_Av_L,warn_massdiff,RelDat_Dnu,RelDat_L,RelAge_Dnu,RelAge_L
201751428.0,1.0,150427001801225,1636148068921376768,34.8908,0.962382,4.1273,0.0872515,,,-0.58554506,0.1759125591624746,0.2887411731320699,0.086026239913628,1.0280740839579106,0.8905040885479185,1.1581094052650072,9.4226944851642,9.138326118360787,9.722752015495072,0.6246940461880189,0.6213007172676583,0.6274253594016257,146.02796305635832,119.50095926700509,172.77803373114196,-47230.12395240083,-47503.65003689972,-46942.04075145249,-110.1231442921818,-111.15713564092154,-108.99017114102134,16.700475901711208,13.64128650464326,19.802369881044942,17.39653100842284,16.26715808663614,18.640640091579,12.800315,8.889188,16.377576,0.8588530000000001,0.7986949999999999,0.951628,9.329978,9.032509,9.740391,4533.90625,4429.140625,4664.179688,,,,,,,,,,,,,False,False,False,False,True,,False,True,False,,,False,False,False,False
249485061.0,15.0,170220004601299,1636148068921376768,116.73,0.964587,10.2777,0.0542628,15.768489542218118,1.6219195709385386,-0.2548313,0.071798433076393,0.0907070870678681,0.0339220327584549,6.797390481055555,6.781752963758762,6.8120541606399145,1.5849251133552906,1.5731901974999518,1.5966961075242505,0.2098709933829108,0.2093857502443134,0.2102805191435163,1517.170750937926,1513.9380813980308,1520.2001013922654,-45016.47453531063,-45092.71256678564,-44948.28992799908,-67.28627094593875,-67.35837179168301,-67.21771173391481,211.2432313419119,211.15657498339772,211.32407491150255,55.46388639822777,55.21709599519422,55.69445388385887,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
205935967.0,3.0,150831004001265,1636148068921376768,35.9999,1.22279,4.90683,0.102862,,,-0.70117664,0.1199751388825654,0.2656708006223671,0.0705061629558015,4.549065222528704,4.506270851156628,4.5944080616840415,2.6181853654589107,2.575161396655344,2.659639514121252,0.2491877623994521,0.2456072403715485,0.252635659716087,1023.043381426417,1012.925366425804,1033.729661718343,-56146.040135068295,-56265.27173581436,-56016.64950611544,5.9147730418523885,5.667475649805756,6.195335231073558,149.73502068484646,148.58104885923834,150.9337705607415,-8.438185216713169,-8.888187491903409,-7.964846233594343,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,True,False,,,True,False,False,False
214712200.0,7.0,170725002601049,1636148068921376768,44.3674,0.8940879999999999,5.15941,0.0900059999999999,29.175365708941776,3.3725160427415126,-0.2750163,0.073158279117161,0.1047784914627147,0.0324125837071119,6.134517635287651,6.082012985255256,6.182968248611939,0.3709227213829535,0.3634493460956755,0.3788800098988949,0.1064347299849424,0.1049381755924748,0.108119285913556,1378.04654812507,1366.8286796412233,1388.3706625721,-53352.53082061159,-53718.193417839895,-53014.612052102566,-25.846822720270623,-25.9017397716084,-25.788371755501583,208.6784887455125,208.0312848903884,209.2489601971703,19.363729516540936,19.018067108877556,19.7346369553774,13.25196,10.665138,16.581017000000003,0.90257,0.8462379999999999,0.964925,8.319021000000001,8.087374,8.578732,1470.9765619999998,1433.808594,1509.140625,13.98779,12.077363,16.485027,0.891592,0.850329,0.931989,8.194929,7.965555,8.457136,1451.09375,1420.15625,1483.59375,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
210982266.0,4.0,151111003601217,1636148068921376768,62.9806,4.90201,6.50925,0.0455534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,True,,False,False,,,,False,False,False,False
211336307.0,5.0,160107004601085,1636148068921376768,28.1303,2.09231,4.07509,0.0603009,46.02658410127876,5.984021407768773,0.021369457,0.0820531169210446,0.0661193804844829,0.0377952958661634,7.844151640897866,7.834819038316419,7.855168267268299,1.2853392970505473,1.2378088569020662,1.3401347731858992,0.1676336783925278,0.1671487294722839,0.1681066674496123,1729.1000069993966,1727.2448911292065,1731.2891682013822,-40341.929126727286,-40460.96814381015,-40200.78141860732,41.464374811556695,41.06818115533296,41.858256911011786,191.34149409472903,191.0589403383582,191.62036755981816,-32.51896701479039,-33.84447144459824,-31.362719405737707,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,False,,False,False,False,False,False,False,False,False,False
247761933.0,13.0,170205002801111,1636148068921376768,30.0577,0.687721,2.80838,0.0876961,227.05046601091712,33.27733724628306,-0.14424038,0.0557497867376488,0.0218764353703374,0.0211016944715226,10.128288328236687,10.108755243078573,10.149282672013763,0.4445407485490213,0.4398815453983597,0.4493611689352972,0.0418148406532271,0.0413230901726999,0.0423759295257004,2170.242253095021,2166.554864252654,2174.2042221925126,-32107.35489209372,-32186.106719147003,-32021.34816848031,11.585623611910556,11.49051753096652,11.679970151389671,211.450419914702,211.09084404390012,211.80137421144792,-0.6697898907852902,-0.8996048208442602,-0.4204058703688125,0.386631,0.37929,0.394209,2.943149,2.91537,2.965814,18.268229,18.177075,18.397172,2355.9375,2332.753906,2378.203125,0.408889,0.350316,0.535497,2.811566,2.558506,2.933101,20.557426,16.346968,23.077398,2572.148438,2284.003906,2748.476562,False,False,True,False,False,,False,False,False,False,False,False,False,False,False
212321350.0,6.0,160403004201160,1636148068921376768,29.0092,1.34906,3.93167,0.0992006,47.55861885452134,5.036267033212595,-0.05266142,0.0436935102222432,0.040991575373942,0.0126801205646502,8.007317119063739,7.995633038201888,8.019121192433664,0.7618432707291902,0.7485868885908936,0.775707227661405,0.0749799006663353,0.0746666784352296,0.0753062422977246,1761.4471602208837,1759.1361627127787,1763.7810708996935,-41221.47209252026,-41262.89348913073,-41181.03481013192,8.151452561755617,7.910853625413312,8.404991558759757,231.8187333030448,231.71175966898412,231.92765051089663,12.528705997701865,12.280940385960449,12.776497742896344,13.451887,9.951457,16.997529,0.899199,0.851575,0.965401,10.167026,9.947023,10.435481,850.644531,836.1523440000001,866.435547,14.059078,11.827245,16.661936,0.887943,0.852186,0.925998,9.92847,9.706206,10.179533,834.335938,821.210938,847.207031,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
249368363.0,15.0,170507008901058,1636148068921376768,63.8031,0.682075,6.22221,0.0556765,24.40152999570296,2.699678818205531,-0.058374405,0.0507784236790073,0.0761157574373581,0.0167372430275114,8.064811992475605,8.052628117437765,8.07744243838679,0.3821319715985901,0.3747565088564681,0.389765972087172,0.0939989740486595,0.0935928841885138,0.0944332625824704,1772.807382134521,1770.401624532565,1775.30040809485,-41293.48668097836,-41347.7359266639,-41238.73414063671,-2.380962654161276,-2.5314678941379007,-2.2365618429959664,239.54145242560776,239.45922011800693,239.6243302136393,0.9328226052197636,0.8670790379831105,0.9972421085464658,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
211606488.0,18.0,160109002701292,1636148068921376768,173.53799999999995,2.39032,13.613,0.102287,13.568120758599964,1.3457742803780168,-0.21424675,0.0806015231705142,0.0357183098225038,0.0418129979065453,9.117417939375144,9.100019979294126,9.13385715330611,0.6340919159436902,0.6159262331024181,0.6504056039355318,0.0377332779236546,0.0374364833675619,0.0380123318127801,1977.749411542748,1974.403483508732,1980.9098214801488,-36182.983335924255,-36278.65518781304,-36091.75065192588,-6.194616215251957,-6.269911438984226,-6.111282454545129,221.1787916440325,221.02614557753685,221.33298954995468,-13.44517771561472,-13.94056638634414,-12.879269239389645,3.743982,3.109196,4.510953,1.277036,1.210228,1.348611,4.9425300000000005,4.838618,5.048998,1177.988281,1155.986328,1200.3515619999998,4.325316,3.70162,5.098263,1.226617,1.170949,1.281754,4.904046,4.775826,5.03747,1170.146484,1149.775391,1191.113281,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
211974225.0,5.0,160401002101388,1636148068921376768,29.0036,0.8685120000000001,3.95006,0.115325,56.80520016610044,7.615042048132168,-0.22203779,0.0600178396282166,0.1076069082059752,0.0241808358444294,9.562397328161463,9.523191842930418,9.606164557584282,1.514479088911383,1.4993975808734017,1.530621004348943,0.2102519663052872,0.2090616052165501,0.2114790669224466,2062.925440430394,2055.450557798233,2071.263630301948,-31823.2720941422,-32010.68868552896,-31610.52767556607,55.962985117739,55.75864518701697,56.16091972662775,222.4061782602144,222.0483407112361,222.76406989696085,29.24136669976255,28.83896484553221,29.601410848375345,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,False,,False,False,False,False,False,False,False,False,False
211166505.0,4.0,160108002001303,1636148068921376768,28.7549,0.776512,3.77578,0.128447,36.131843934136334,4.342341343388321,-0.18343449,0.07982447259306,0.2248049034635864,0.0372864032567048,6.592065625752633,6.553132658694104,6.630942227679711,1.0652366356951657,1.0226834879485918,1.1059317406786493,0.3377124046669031,0.3331437950652966,0.3422214259564268,1474.544900103143,1466.4172152211893,1482.6461913339394,-44003.2277912939,-44035.60106619197,-43973.213422042354,-48.37919501158233,-48.45933459593332,-48.30431187884688,152.7254444848627,151.39658365790902,154.05380615506763,-24.541108874618786,-25.410370719051723,-23.62460720524394,14.241067,10.400417,17.443606,0.902564,0.858984,0.976384,10.30087,10.115783,10.68,1813.867188,1791.484375,1838.398438,18.652567,17.226479,19.430527,0.848201,0.835501,0.868481,9.728449,9.483998,10.260406,1703.828125,1681.015625,1731.816406,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
214800762.0,7.0,170603006101170,1636148068921376768,78.0812,0.887876,6.87312,0.0813533999999999,28.80285654265095,2.9921534989235337,-0.051542282,0.0973063244536219,0.1384658348831407,0.0868277008358829,6.7295110422129305,6.690564069733429,6.769188305472015,0.4233280997586686,0.4061062723995554,0.4405954739998302,0.1001449484577095,0.0986936478903036,0.1015414562245097,1503.1222253087317,1495.0425196854453,1511.3390447286583,-49079.13347067992,-49293.51531627261,-48858.58867239336,27.70587915582689,27.42392717618216,27.97675208293156,212.95220841760909,212.5607188963167,213.36588810127756,-27.85453007733258,-28.90395315538028,-26.795638126625708,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
246266662.0,12.0,161106003101113,1636148068921376768,33.2761,0.765771,4.11788,0.237269,50.173541392948565,5.997979259857125,-0.005215645,0.0464363179082529,0.0552620692845783,0.0142865027516355,8.329853053897306,8.325471321118659,8.33473395894047,1.4852544195161372,1.4503428656573956,1.5210871897353817,0.0979377871082363,0.0966958007410485,0.0993380224547609,1824.9337837334335,1824.0751357364927,1825.890130190158,-38418.14967484232,-38490.67901292543,-38336.32348459454,-14.138923642447043,-14.291082060633371,-13.97767800576905,229.95730508042325,229.8350139363909,230.0911086962655,18.81245531256125,18.7288468643362,18.89860828455225,7.686992999999999,6.1952110000000005,10.676105,1.058056,0.96518,1.136269,10.431355,10.067529,10.747972,1388.105469,1354.453125,1416.25,7.652013,6.245765,9.734479,1.060479,0.985345,1.134112,10.487137,10.265871,10.729449,1399.765625,1375.195312,1425.058594,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
249605646.0,15.0,170508003801168,1636148068921376768,26.7539,0.383621,3.47359,0.160255,45.550719264007824,5.553897120057768,-1.9047737,0.1391825332803903,0.2465184135234073,0.0703099920073263,2.2441979301775703,1.9034612782455795,2.6081646806760905,1.8725575983144025,1.8208351551763664,1.946621839425468,0.5278905558132236,0.4739090278519698,0.5781091148961959,-437.560330268362,-533.50296020082,-349.2551457801325,-72753.1082681746,-73734.59292340836,-71157.25492374923,50.72123017448159,42.09458330985906,61.09507651595976,-76.28204593348022,-95.56322878964768,-59.5382668047941,55.85000710847475,54.63484729070304,57.209915457090496,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,True,True,True,False,True
202668813.0,2.0,150412004102052,1636148068921376768,50.3985,0.5962189999999999,5.8265,0.103431,39.05992966310605,7.165924117574492,-0.8700652,0.0771466639432094,0.2639715676859493,0.030907346785163,2.779563638549295,2.6976028453958927,2.8670548085314955,1.2077379454343489,1.1814434926053397,1.234599551363926,0.4518501249625988,0.4445355935082164,0.458320157651918,578.7190194275167,557.1121236641703,601.7373799019845,-74957.92995757208,-75562.88976642938,-74303.01198877906,-1.1768048259157529,-2.0793889727019863,-0.3260847526404092,101.21998004199948,98.35857624442149,104.28857853634923,60.154985222720185,59.003053430883455,61.33134834938361,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
204350472.0,2.0,150428003102395,1636148068921376768,25.2067,0.408555,3.37505,0.2369,63.38221710511383,12.973682865873847,-0.621758,0.0779576104789785,0.1519176915404469,0.0438436928562752,4.306325754723307,4.020371114430272,4.623193888428545,2.604875551472872,2.3377351228588887,2.8716078867055264,0.1260685080102026,0.106480651338626,0.1479255955751673,965.2296917043946,895.786822665576,1040.495640710615,-60571.47809296875,-61926.72257346854,-59009.82477342639,-29.325489969523844,-31.20034387535051,-27.9574158723259,215.38076522673464,214.06537717107105,216.6381606685267,89.3674508466517,82.56937159022252,95.8007301165262,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
212095096.0,5.0,170103002801113,1636148068921376768,68.4095,0.941601,6.48497,0.118852,17.93142193965306,2.058207819645705,0.075737,0.1521190151578439,0.1449395272702198,0.0818041966577198,7.532914924136028,7.499850127354717,7.566982975176661,0.7958494222339324,0.7621437417303644,0.8300082307337733,0.1635680868645974,0.1568971776351514,0.1700267028541227,1666.9276975180535,1660.2842534787092,1673.7647415982112,-42789.03062379263,-42829.892596924336,-42744.99212278704,-7.4415746985604,-7.645361027411175,-7.2296243695494065,182.89911490647395,181.41325147613355,184.4206704877596,-13.056845564503757,-14.02248876664899,-12.090480645013368,7.46231,5.457955999999999,10.17479,1.1516030000000002,1.05404,1.258898,7.663619000000001,7.361132,7.981447999999999,1339.8828119999998,1297.1484380000002,1383.984375,16.793881,14.277012,18.640938,0.911522,0.883827,0.952332,6.864774,6.643122,7.034791,1195.751953,1174.638672,1215.947266,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
246903487.0,13.0,181225003101130,1636148068921376768,72.5866,1.10673,6.66719,0.13162,24.07103546227981,2.567881398477549,-0.10639906,0.0562487526167804,-0.059526985157803,0.0199586149374529,8.6999167630274,8.692829242566305,8.706716032394826,0.362486812989449,0.3470943600385001,0.3797816340580535,0.1489435152309512,0.1481325550443084,0.1498208879297988,1897.0993905641017,1895.72354112388,1898.41906304926,-37542.65927808405,-37599.71897856334,-37487.854189646525,42.99071375340706,42.86948580431929,43.127956123284015,211.7409612179428,211.0314267283476,212.3978126727491,4.275825621796544,3.7824722427232063,4.832650507864105,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
247503247.0,13.0,170103002301364,1636148068921376768,38.9404,0.7743770000000001,4.45199,0.273656,,,-0.4717064,0.1498584258495897,0.1717281657651103,0.0914827142686889,12.629509486692562,12.52581476116822,12.720981941194424,1.7194205505853,1.6471659943530532,1.8032670452362864,0.2843732497763414,0.2799632608727782,0.28872572413906,2634.781969981172,2615.7701262362875,2651.538362759749,-19983.35409150226,-20402.15758522453,-19620.33740564428,53.53227814387822,53.29014216398853,53.81144573976699,251.96731102087915,250.90943004247995,253.031831196906,31.77131707265317,30.506356754408603,33.047248806416746,8.052019,4.049469,14.592804999999998,0.99637,0.842289,1.217396,9.337429,8.619527,10.28609,2120.839844,1971.367188,2300.15625,,,,,,,,,,,,,False,False,True,False,True,,True,True,False,,,False,False,False,False
205977024.0,3.0,150901002401116,1636148068921376768,132.369,1.64603,11.6867,0.0725003999999999,29.011476472289427,7.17355840965941,-0.39957523,0.1971580186024241,0.1905413092740451,0.0934605056477301,7.499433042152844,7.470577986883363,7.528158313521947,0.8409908420839882,0.8253221490391345,0.8589631863810924,0.0664825155145795,0.0649949653601748,0.0678886481501089,1660.200402817266,1654.3964021925503,1665.9724616181902,-43842.52753204352,-43982.04076618076,-43712.86736623928,-20.40134799616599,-20.83452717625653,-19.96732516175243,220.15596814495177,219.61443299855767,220.6580235746239,-10.49052879398612,-10.767851943515486,-10.212128305801036,11.392241,9.51523,13.631583,0.953542,0.907285,1.003194,4.939232,4.844741,5.037517,963.642578,946.855469,980.830078,0.697893,0.288094,1.442003,1.938865,1.699627,2.079099,2.339876,1.821642,5.185771,482.773438,438.75,551.953125,False,False,True,False,True,,False,False,False,False,False,False,False,False,False
211774391.0,5.0,161228002501389,1636148068921376768,30.6452,0.847507,3.9266,0.10643,40.80192581350395,5.425145224460739,-0.21344662,0.088263807058379,0.0760848412616205,0.0454552202135524,9.402344069500993,9.384916761866307,9.421045382070904,1.5706136402527242,1.529610463319691,1.6107653138605007,0.0543798111027656,0.0533937811545526,0.0554458322496637,2032.3748443665688,2029.0426842331235,2035.949340305415,-33779.653971783264,-33901.2770331251,-33656.243445313536,-11.11059081859374,-11.246948758955169,-10.965164257964044,206.00687802791697,205.5713904782017,206.4529507089092,-30.532538672895758,-31.312758886916622,-29.74290895174622,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
220353333.0,8.0,161009004801211,1636148068921376768,217.093,1.33808,15.7101,0.147953,8.630832068704864,0.9335225038340392,0.28211832,0.0657649027721328,0.1903276590458652,0.0325364767060272,7.536476122943887,7.516824755487145,7.555776839990467,0.5408190970935861,0.528967089282715,0.5528354618787463,0.0702933916734902,0.0679470821736118,0.0726378513257857,1667.642764127726,1663.6957871850807,1671.516694110055,-44091.11444098564,-44170.54994487869,-44011.22932331961,-4.663498727266758,-4.80447472511801,-4.519363454768512,203.86270620023828,203.29094072448083,204.4166344054936,-9.00977877202502,-9.312242573726476,-8.712554442568422,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,True,,False,False,False,False,False,False,False,False,False
210573341.0,4.0,160110002101109,1636148068921376768,22.1187,0.814243,3.2828800000000005,0.0622875,58.32855170728114,6.721236408742056,-0.49147844,0.090066743338001,0.2284747913835395,0.0411387984744531,7.276696598330753,7.236056897044731,7.319740808707249,1.115146836740212,1.0821374360690486,1.1486567135174934,0.2331107900849945,0.2262232203744631,0.2398949280594172,1615.2415363153054,1606.998527344276,1623.958521094885,-42512.10003584885,-42558.22500724154,-42464.98390333621,-2.78632440920108,-2.8930074193477178,-2.681361093672464,166.49714632371547,164.95326082870773,168.049522899491,-18.958449552195603,-19.486146931473968,-18.440838696764192,12.183486,8.620161999999999,16.241553,0.8590620000000001,0.800004,0.936606,11.392378,11.093175,11.784415,1969.921875,1933.320312,2008.964844,16.407849,13.416369,18.721177,0.803929,0.777467,0.84321,10.293405,9.50464,12.195675,1741.015625,1685.878906,1814.433594,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
205966866.0,3.0,150827003401045,1636148068921376768,32.2504,2.05642,4.05627,0.0878748,43.92000314332856,4.842104028414792,0.017444134,0.0423489778854418,0.0603062339575955,0.0112113368830877,6.916107760967349,6.877372247821959,6.958290322428456,0.8333760007717189,0.8026808463221731,0.8636149024857863,0.1880348129643261,0.1815131751879412,0.1942113059448238,1541.641587742041,1533.670796043681,1550.3069407505363,-46023.58443886659,-46108.870123924455,-45923.89271370303,49.4391754843636,47.853040075566064,51.0003803331802,199.9878391119312,199.15104370416284,200.88711500478632,-17.80924983461643,-18.695782716359226,-16.852264290998455,9.099884,6.539609,13.089163,1.027257,0.929483,1.133791,10.4485,10.077206,10.79503,850.292969,827.822266,870.371094,12.457841,10.21031,15.164633,0.943647,0.893957,0.999988,10.108539,9.866299,10.457598,815.400391,802.041016,828.90625,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
211513322.0,16.0,170102001701141,1636148068921376768,66.7746,0.6950930000000001,6.6211,0.0908258,27.06112450746172,2.905883145842777,-0.22936678,0.1118907106784725,0.0721381633147622,0.0565171253529029,8.636720058381883,8.632378107111503,8.641341570954946,0.7331154094873038,0.7085236661516122,0.7602490392342806,0.1630631817687665,0.1606052264028461,0.1657245879451399,1884.8231099099244,1883.9789679380797,1885.7215039453367,-37308.45615751768,-37350.828606426,-37258.98751030564,-48.33864422627612,-49.232463075559394,-47.4961360376352,219.5318310047348,218.99864503966035,220.05313505021996,20.034638177787908,19.52641874978661,20.530960799863937,6.558059,5.146326,8.322335,1.110897,1.0386879999999998,1.189259,7.528819,7.300456,7.769267,787.666016,768.369141,807.724609,5.367648,4.625597,6.284092,1.171131,1.12129,1.221539,7.539033,7.332441,7.753407,793.242188,779.824219,807.001953,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
250088230.0,15.0,150603002301059,1636148068921376768,26.6554,0.530261,3.84334,0.182332,43.88016205695135,5.241070441393052,-0.30834532,0.0609103921215884,0.2324704618211753,0.0269802322273685,5.65561537043564,5.606287662047204,5.703560345702302,1.3438741456258774,1.3180847807843712,1.3690864112390635,0.0452617219728667,0.0444943980129865,0.0460205480663793,1274.5071395423276,1263.6787991114518,1285.0013497213272,-54411.95854546215,-54691.06077523672,-54148.96952093742,-12.83060383895221,-12.994486533660853,-12.679204345251271,206.47111548935487,205.9112677860656,207.0056770243839,11.534878443695709,11.339325798447058,11.709136199811608,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
220503009.0,8.0,151109002101331,1636148068921376768,26.5044,0.781363,3.85264,0.0713443,52.363309828308445,5.307415172270006,-0.5200081,0.0518158890454004,0.2075401183196596,0.0174200857334729,4.728857717947324,4.655329475809353,4.8041036301192,0.9714337462541316,0.9423164512499584,1.0008479500566918,0.4304737080140903,0.4214863490044044,0.4391621962780365,1065.2115968249775,1048.0323774844403,1082.6990889963467,-54627.98244314599,-54793.635202767095,-54449.7842916292,7.017668533349349,6.606904520968002,7.470461846771298,125.4595139159712,123.26970516161262,127.67831214122292,-17.777827071066195,-18.56461511102979,-17.02840874367988,10.710811,8.135695,15.113371,0.884365,0.811188,0.945309,10.379267,10.069287,10.704025,1080.791016,1057.734375,1102.451172,16.491146,14.02556,18.632344,0.792861,0.768532,0.824414,9.234463,8.747077,9.823891,965.195312,941.298828,986.289062,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
201567710.0,1.0,150412003601265,1636148068921376768,84.9082,0.99056,8.73033,0.0767479,13.027059520630646,2.6005831479169905,-0.52760506,0.1557864685249363,0.2239384218089887,0.0793486004823549,5.096686886129819,5.0724847576003205,5.123422920195904,3.254300197401072,3.1838113420765657,3.314821274063259,0.3446086077660203,0.3414341193466581,0.3474119701063823,1149.8291342907455,1144.327252559366,1155.8966196750223,-48355.886938768585,-48461.00810927706,-48246.45067929584,52.65976991627532,51.309551796777896,53.89920184019416,139.86342270865867,139.11210230702287,140.7008512177225,3.901357794224252,3.202203395891377,4.72043854960626,17.332685,15.0371,18.988015,0.812387,0.791497,0.845096,5.676527,5.6115,5.772574,3472.5,3428.984375,3520.195312,16.36043,12.836401,18.761302,0.825568,0.794226,0.8837,4.998676,4.532323,5.5189,3102.851562,2918.789062,3299.414062,False,False,False,False,True,,False,False,False,False,False,False,False,False,False
203656717.0,2.0,150606003402204,1636148068921376768,31.5954,1.13755,3.97325,0.0551969,40.08763827604888,5.294317918051593,0.09363222,0.0734296203079162,0.1168894478196116,0.030791560470384,4.774616702551301,4.717600341025625,4.838856389122995,0.8139564977498424,0.7979988341456401,0.8285161448145425,0.1527298033805223,0.1498349967406501,0.155286118293524,1075.8573206307915,1062.587269727919,1090.7443967890283,-63063.27697939949,-63522.58198370572,-62554.36758480035,17.995941345078364,17.609513780537352,18.38219252419496,185.8857436610402,184.92957112114763,186.9903357692123,0.2787695781398178,0.0132354226183715,0.5644776509243633,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
247146677.0,13.0,170121002801072,1636148068921376768,38.1458,0.919543,4.28403,0.0736722,41.113556758313365,4.518771841397033,-0.16670704,0.0835447420030577,0.0134917443685502,0.0376971607113341,7.852469844711746,7.812751017433446,7.889622734308777,0.2613742472816353,0.2476180816603462,0.2766276577594059,0.1897961432701025,0.1816366698878256,0.1984405673362298,1730.7530231468122,1722.856075435005,1738.1308918764516,-41346.20152253825,-41403.896968337416,-41290.32821357934,28.251057710511237,28.01588346825658,28.46802541405157,184.1062481104864,181.9217998054348,186.2079303658927,5.072827595599049,4.785297096851821,5.391228765724295,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
215216543.0,7.0,170725002601244,1636148068921376768,34.7204,1.02944,4.22316,0.0746947999999999,55.859847268185256,7.315204776456846,-0.100049496,0.1081692112797072,0.2313186752765946,0.0625742104280483,6.702321191159205,6.671584548483041,6.733188769874502,0.8568676153192365,0.8413397384719997,0.8711120016220383,0.2020904026645295,0.1994430124624902,0.2045249778294871,1497.4830674000027,1491.100014191963,1503.8844586725766,-47278.86116015425,-47421.80736641122,-47144.44775992002,36.54085612048546,36.084041350221945,36.95916453370044,256.5748956269945,256.0626462409534,257.04289573568,36.88335572849476,36.4350051841777,37.31009621747976,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,True,,False,False,False,False,False,False,False,False,False
247435795.0,13.0,170103002301003,1636148068921376768,44.2143,1.1248,4.48441,0.0477466,45.87169813269146,5.244262919349368,-0.08232546,0.1196044410141807,0.0782566938271049,0.0718893199599338,9.087601659850806,9.067082605904629,9.107956449576568,0.3657665173800755,0.3397631677200301,0.3937143366519447,0.1045335826263193,0.1031423777415544,0.106072644021885,1972.0144672662525,1968.0656517683517,1975.9299573418043,-36199.68985917112,-36327.4588342788,-36074.50369057058,-29.83028779496148,-30.069926677746324,-29.60608715455684,211.31138705601376,210.34799361703068,212.2302233547047,-11.234937749730758,-12.189530695680189,-10.269873445385002,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
210989786.0,4.0,160923003701334,1636148068921376768,120.254,1.26679,10.2524,0.0647959,13.076108799310944,1.407938323750729,-0.041823387,0.0702391195663531,0.0736162531978004,0.028951095627423,6.814907633417077,6.780519213832981,6.848332829745231,0.3954502815537292,0.3880280190246398,0.4030464737250161,0.2281553522637187,0.2230962971335438,0.2333582133758118,1520.7893722330998,1513.6829394830288,1527.6865999751572,-46621.34719160941,-46720.37645184758,-46522.87339334543,11.397946100589206,11.147308231853694,11.659334810485069,172.58084440475517,171.49567884925676,173.63471019426427,-3.4672885797445616,-3.617498115948525,-3.3227992474622625,6.81308,5.755565,8.005192999999998,1.160334,1.1095620000000002,1.215994,5.744815,5.64166,5.855965,921.044922,906.09375,936.533203,9.147567,7.984214,10.531692,1.062698,1.021332,1.10371,5.39244,5.261932,5.527385,860.869141,847.695312,873.964844,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
