K2_ID,K2_campaign,APOGEE_ID,ASPCAP_ID,GAIADR3_ID,numax,numax_err,Dnu,Dnu_err,L,L_err,Fe_H,Fe_H_err,alpha_M,alpha_M_err,Rg,Rg_16,Rg_84,Zmax,Zmax_16,Zmax_84,e,e_16,e_84,Lz,Lz_16,Lz_84,E,E_16,E_84,vR,vR_16,vR_84,vT,vT_16,vT_84,vZ,vZ_16,vZ_84,age_Dnu,age_16_Dnu,age_84_Dnu,mass_Dnu,mass_16_Dnu,mass_84_Dnu,rad_Dnu,rad_16_Dnu,rad_84_Dnu,dist_Dnu,dist_16_Dnu,dist_84_Dnu,age_L,age_16_L,age_84_L,mass_L,mass_16_L,mass_84_L,rad_L,rad_16_L,rad_84_L,dist_L,dist_16_L,dist_84_L,warn_low_numax,warn_high_Dnu,warn_high_RUWE,warn_NSS,warn_APOGEE,drop_K2_dup,warn_plax_err,warn_dustmaps,warn_nve_Av_Dnu,warn_nve_Av_L,warn_massdiff,RelDat_Dnu,RelDat_L,RelAge_Dnu,RelAge_L
229095965.0,102.0,2M12334598+0040136,apogee.apo25m.synspec_fix.293+62_btx.2M12334598+0040136,1636148068921376768,56.3,1.3,6.205,0.086,24.200487556628,0.9120699201875688,-0.6260100000000001,0.015813375,0.283495,0.014508151,5.741161940693008,5.674809962249025,5.805830361602029,0.8077678468317215,0.7802450084301731,0.8368152490775799,0.3080726737438561,0.3006030631155394,0.3158238866861512,1293.2107815482273,1278.7120526933752,1307.2874765382942,-51351.60446802982,-51551.12083554898,-51146.43145705944,-52.03015184113335,-53.02468261334693,-51.08273742572271,163.7689143766305,161.98395053933805,165.49615274220176,-28.28077099942042,-29.264048177825728,-27.329963889791813,13.546805,10.163669,17.151554,0.862717,0.8065869999999999,0.93638,7.223892,7.028319000000001,7.470225,599.165039,584.2333980000001,615.859375,15.404711,13.213574,17.757118,0.831062,0.798639,0.867681,7.048172,6.876312,7.224205,588.15918,578.515625,597.709961,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
210668900.0,4.0,2M03401208+1755414,apogee.apo25m.synspec_fix.K2_C4_171-29_btx.2M03401208+1755414,1636148068921376768,34.65,0.86,3.98,0.079,53.13627790488069,2.161643580751253,-0.23432,0.0073245927,0.082361,0.0061215023,6.116093247998776,6.081687274949376,6.148927994876986,0.361231249568662,0.3549433249033007,0.3679428670549237,0.320172134339528,0.3161053176732345,0.3244569134912361,1374.1136577093616,1366.758991947179,1381.119930870113,-49078.2413568807,-49182.61778593824,-48979.13991229996,-40.082326937561575,-40.13067320810308,-40.03906142372436,158.85418287506184,157.82930456744563,159.81949466096967,-1.157991663621284,-1.5386062145001649,-0.8070926691344701,3.120078,2.526,5.537634,1.369557,1.127542,1.471569,11.627528,10.597105,11.908934,755.1367190000001,744.453125,765.6445309999999,6.829392,5.961746,7.91858,1.054202,1.004698,1.103199,10.368714,10.220831,10.548466,664.160156,656.425781,671.962891,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
212508349.0,6.0,2M13505779-1233240,apogee.apo25m.synspec_fix.K2_C6_325+49_btx.2M13505779-1233240,1636148068921376768,40.26,0.89,4.226,0.071,39.50336597576026,1.7206535052079857,0.22612,0.007062601,0.0297272,0.004103193,6.568634346993826,6.495987808092302,6.645923874669299,0.5589115861930092,0.5388998639853747,0.5772832071962432,0.1502462443383709,0.1418388329420347,0.1581171202191626,1469.6551319186192,1454.4606407207332,1485.7642777211065,-49314.96252384792,-49661.79035289238,-48945.29175810463,23.5846797946738,22.644514292557744,24.47309878258196,192.09903347546884,190.41958908998836,193.88331116832651,-11.430141003707782,-11.57582789389293,-11.294596748935335,5.954929,4.204824,8.363536999999999,1.230401,1.116485,1.360557,10.436928,10.016579,10.889213,643.2226559999999,621.8457030000001,665.0,5.055754,4.401971,6.166532,1.27899,1.212507,1.332773,9.843722,9.587504,10.181045,609.995117,598.994141,621.518555,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
201837850.0,1.0,2M11540329+0604056,apogee.apo25m.synspec_fix.266+64_btx.2M11540329+0604056,1636148068921376768,26.17,0.96,3.391,0.049,,,-0.8760700000000001,0.014107014,0.299025,0.014809149,5.0771122302582405,5.052492103145572,5.103908409239996,11.643746935517168,10.901555587891968,12.413988152327311,0.5119695349026685,0.5035851938128156,0.5201320056136525,1145.3799145810483,1139.775505932411,1151.469065861795,-27877.466661350245,-29199.694337916622,-26553.56157895317,191.4453348534701,185.834841819629,196.9275625141017,138.02573678871582,137.1511517506244,138.96385044162133,-39.07539925876165,-40.73815161611235,-37.487477827745046,7.419256,5.591448000000001,9.94925,0.984432,0.901134,1.073922,11.280856,10.882997,11.688597,4507.929688,4396.523438,4622.5,,,,,,,,,,0.0,,,False,False,False,False,False,,False,True,False,,,True,False,False,False
206114532.0,3.0,2M22010517-1143379,apogee.apo25m.synspec_fix.K2_C3_045-47.2M22010517-1143379,1636148068921376768,32.13,0.89,3.955,0.094,50.21610588953478,2.8511837288470603,-0.10258,0.007273503,0.045049,0.0054580183,7.361504592007036,7.353802579067324,7.369066728418853,1.064035950162307,1.0504096417717628,1.076584533839544,0.0512613293286925,0.050558488659633,0.0519218881864692,1632.4028945728137,1630.8465731121596,1633.9305242319824,-44239.59745456661,-44260.16887875185,-44218.31486020308,18.378314855763023,18.107169934806333,18.62250765558275,215.31224940185888,215.2383797853193,215.38573317854488,36.78278364940968,36.72315315332754,36.84182543664893,8.292964,6.751749,11.088803,1.013971,0.940752,1.085958,10.443393,10.124186,10.668166,911.035156,893.945312,927.138672,8.733625,7.204582,11.03025,0.996621,0.93934,1.06156,10.293865,10.070486,10.551796,900.410156,885.488281,915.673828,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
248869892.0,14.0,2M10550516+1224348,apogee.lco25m.synspec_fix.K2_C14_237+59.2M10550516+1224348,1636148068921376768,9.44,0.33,1.581,0.055,,,-1.5854,0.020448098,0.14855501,0.028425038,5.191775223127745,5.070524522224608,5.310222560334338,12.930607807777047,11.909227972394165,13.994209005326832,0.3122764188735227,0.2880890844169824,0.3309548592559426,1171.3592331371176,1143.8812363198608,1197.9895921859668,-25386.56102058392,-27295.948601689488,-23165.567010079943,94.77629782756026,87.29377422993916,103.09557777578,98.2149909524413,93.90346457588024,102.46372685982998,-57.51890888916307,-64.22510445202104,-51.37634660679422,7.235276,4.097575,11.756323,0.934616,0.7973210000000001,1.110048,18.370463,17.103225,19.864536,10554.6875,9986.875,11176.5625,,,,,,,,,,0.0,,,True,False,False,False,False,,True,True,False,,,False,False,False,False
212584608.0,17.0,2M13373091-1055392,apogee.apo25m.synspec_fix.K2_C6_321+50_btx.2M13373091-1055392,1636148068921376768,35.75,0.9,4.232,0.074,47.64317898420131,1.750492337072516,0.22375,0.0068363827,-0.008742001,0.0042538964,6.827831577025124,6.802953704146767,6.851396900188055,0.5432858470948503,0.5354371837772257,0.5514079478255778,0.1296183292522436,0.1267650979970872,0.1325958585621446,1523.4573844889655,1518.3202775208174,1528.3183685688962,-47891.90772266395,-48002.89417131673,-47786.22911282506,24.215914427569835,23.728012864139025,24.73743354144189,198.26814329054264,197.72636022673424,198.78324770790036,7.250254353768867,7.162390576973017,7.339670646783527,5.431676,4.648712000000001,6.529491999999999,1.223184,1.15015,1.287518,10.817351,10.607102,11.020811,645.244141,635.7617190000001,655.0976559999999,6.609789,5.756576,7.608149,1.154626,1.104098,1.209836,10.76583,10.576107,11.107938,640.722656,631.99707,649.794922,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
204919190.0,2.0,2M16472709-2016006,apogee.apo25m.synspec_fix.000+16.2M16472709-2016006,1636148068921376768,29.86,0.83,3.914,0.076,46.55117379649825,5.37502325516683,-0.28557,0.011548649,0.215725,0.0090693245,4.411698906109649,4.36632875529139,4.460462301093696,1.0576689641034516,1.0406977644217263,1.072627571138445,0.1903822670343777,0.1883677736505044,0.1921399325630708,990.452973413744,979.6166161735894,1002.0596513911058,-65114.08722152497,-65489.10229289467,-64725.71510918774,35.08849986731008,34.85385991497626,35.30256259046151,180.59936035751377,179.84006137999134,181.422001044156,50.19393446024253,49.34725325854888,50.95839977508961,12.113751,9.317232,15.225662,0.91372,0.8662299999999999,0.972182,10.201161,9.995092,10.43035,2613.4765620000003,2575.429688,2652.617188,13.590307,10.008062,17.274322,0.88519,0.835189,0.954447,9.91193,9.583416,10.324903,2538.847656,2483.515625,2595.664062,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
211627914.0,5.0,2M08173129+1455381,apogee.apo25m.synspec_fix.K2_C5_210+25_btx.2M08173129+1455381,1636148068921376768,20.2,0.61,2.881,0.064,55.983593513465465,4.103772260660196,-0.38407,0.018044772,0.045883,0.020404901,9.67837669798713,9.64870690217173,9.70727569716901,1.6514822812856642,1.5985262119241517,1.7026717755807488,0.1513410592645579,0.1484178911880192,0.1540687662534115,2085.006325922453,2079.362046093933,2090.5010784599317,-31981.18354862125,-32179.838014550216,-31784.05083002584,-46.07501543413127,-46.92070586150193,-45.153200367447695,209.016752515367,208.41013340518023,209.66745038859173,23.85951905229807,23.42790409056593,24.24439713195541,13.435975,9.387015,17.406260999999997,0.8708239999999999,0.80855,0.964515,12.119805,11.734944,12.670286,2424.511719,2365.175781,2502.03125,15.220581,12.314936,18.005589,0.826477,0.793222,0.870532,9.612248,9.101459,10.481177,1969.824219,1916.757812,2029.101562,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
211813244.0,5.0,2M08204938+1730175,apogee.apo25m.synspec_fix.207+27_btx.2M08204938+1730175,1636148068921376768,148.4,2.48,11.758,0.146,18.748424398518534,1.1119767844163035,-0.29121,0.007113891,0.062077,0.006684256,8.997685540229217,8.967543110712139,9.027520997776806,0.9013832573908016,0.8857095821017802,0.9159156465940412,0.0759116254839474,0.075481875874396,0.0763749510851711,1954.697440258064,1948.8846584302908,1960.4472299549263,-36243.83147210239,-36393.38632765691,-36096.32888509028,19.444390543351147,19.300129599660035,19.592745259454592,208.14927974282224,207.9810107423302,208.3107375345528,11.809016752028576,11.388836061366392,12.249413156729796,2.564346,2.031204,3.263419,1.418506,1.322599,1.5173,5.633608000000001,5.469991,5.796587000000001,1718.847656,1679.121094,1758.769531,2.631823,2.109204,3.29923,1.407897,1.319469,1.498848,5.615295,5.394438,5.832336,1721.875,1681.953125,1762.675781,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
205931354.0,3.0,2M22283425-1700208,apogee.lco25m.synspec_fix.042-56-O.2M22283425-1700208,1636148068921376768,28.25,0.85,3.969,0.08,51.24899161286414,3.724030065125632,-0.47068,0.009978203,0.28241497,0.00903304,5.090964169234661,5.029049694103991,5.153107945342649,1.7362243313919778,1.693400927374049,1.781250044248651,0.2467269959055103,0.241518783364214,0.2518050261223954,1148.5289977141715,1134.430463091595,1162.620608831936,-55152.16391326506,-55381.19418100321,-54921.45250184858,-23.3377814754648,-23.85674033513432,-22.836704457842234,159.9966932106202,158.4447019800023,161.55465666994937,-3.337845364175048,-3.757744462319165,-2.9521796589749427,14.063772,10.025879,17.681593,0.8612479999999999,0.816609,0.930505,10.042788,9.791038,10.434396,2083.984375,2041.269531,2141.230469,13.803884,10.92606,16.926498,0.860513,0.818711,0.911102,9.701347,9.339925,10.102675,2018.535156,1980.214844,2058.984375,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
211545671.0,16.0,2M08390382+1346527,apogee.apo25m.synspec_fix.K2_C5_212+30_btx.2M08390382+1346527,1636148068921376768,36.23,0.92,4.328,0.08,67.77547763223355,5.131435795249238,-0.1352,0.0073356167,0.014375001,0.0056130337,8.037775590149419,8.03333904478309,8.042749236564765,1.1233771624613862,1.1128384819704362,1.1326675340180454,0.1039393264549901,0.1026938143370181,0.1050490043066862,1767.4677604134797,1766.5911461256678,1768.4503631681514,-40243.67596698479,-40280.84051338392,-40206.998599014776,-7.533553761385464,-7.789225486917566,-7.236819574989886,192.30264353399943,192.05136200591988,192.5771067574356,27.238181308871777,27.13874054410832,27.32985987247849,5.018301999999999,4.266724,8.76962,1.185764,1.015044,1.249002,10.540107,9.739575,10.732616,1586.640625,1567.6171880000002,1603.339844,2.160474,1.74146,2.733781,1.546185,1.43489,1.66284,10.958619,10.736502,11.785088,1620.078125,1600.410156,1648.320312,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
212495315.0,6.0,2M13131248-1249587,apogee.apo25m.synspec_fix.K2_C6_312+49_btx.2M13131248-1249587,1636148068921376768,40.43,1.0,4.724,0.078,33.58414460538754,3.077000415821934,-0.44884,0.011158407,0.277875,0.009186515,4.969852926198624,4.894768044394548,5.040956276523526,2.381284646072425,2.315008512070214,2.4515615482818367,0.3262916992756344,0.3192608881723303,0.3339455692216025,1120.8949550094526,1103.646862605141,1137.1463183196286,-52422.20852609222,-52575.80688333133,-52272.75941335324,-71.97299456023308,-73.22736703046756,-70.78131637929977,160.6232449291058,158.66476837601093,162.43899046581126,-29.334164421829023,-30.62590050975008,-28.118068894847173,11.397696,8.837067,15.205948,0.927623,0.855482,1.001186,8.858806,8.566722,9.1607,2675.742188,2606.953125,2743.203125,12.115959,9.541678,15.354323,0.912866,0.852871,0.978044,8.597137,8.206383,9.014915,2598.710938,2522.714844,2677.734375,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
210686974.0,4.0,2M03472678+1810371,apogee.apo25m.synspec_fix.K2_C4_171-29_btx.2M03472678+1810371,1636148068921376768,10.3,0.34,1.554,0.057,134.82827346587376,10.974614427977798,-0.38942,0.008467232,0.096078,0.006367304,9.994960778394024,9.930806910327735,10.062215182615033,1.9130441356168453,1.8007287593006844,2.0306690001790746,0.1613720579137249,0.1607209831544143,0.1620562184778683,2145.050124478281,2132.908750530324,2157.7645580855924,-30437.483370032183,-30786.22658388973,-30072.582975820107,33.2661394879598,32.70914455695314,33.797428357418575,228.09455472459655,227.38460545063396,228.78915530313267,-49.13281979123519,-50.84329312813132,-47.50592853131089,6.942952,3.938641000000001,11.888724,1.059387,0.907477,1.252604,19.173225,17.870044,20.702259,1601.25,1509.785156,1697.8125,6.317479,4.704795,8.720727,1.085342,0.987063,1.183678,19.103367,18.0427,20.18775,1605.839844,1552.519531,1661.054688,True,False,False,False,False,,False,False,False,False,False,False,False,False,False
248551607.0,14.0,2M10160624+0435159,apogee.apo25m.synspec_fix.235+46_MGA.2M10160624+0435159,1636148068921376768,117.55,2.05,9.656,0.132,18.90552186678405,0.6896927762448645,-0.055,0.006977118,0.020482901,0.005440674,7.12978706437015,7.128082661211617,7.131737854531671,0.6084586828524605,0.5790156025617577,0.6423629119886249,0.2873413837443509,0.281841975134638,0.2931258386375934,1585.3828059292557,1585.0353934304187,1585.780411445678,-42989.87065172721,-43176.558447870106,-42789.64432772088,78.90530353429983,76.9291460610853,80.99100897350348,192.3609706766104,192.20097905016829,192.52835986397267,-2.7064388767669416,-4.1915630059624975,-1.3328866592375537,3.142514,2.426755,4.1057440000000005,1.400597,1.295962,1.509019,6.357707,6.152853,6.563909,632.387695,614.72168,650.068359,4.010513,3.47361,4.651255,1.298194,1.245257,1.351181,5.987983,5.839986,6.140469,595.488281,584.726562,606.064453,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
211787379.0,5.0,2M08322360+1708108,apogee.apo25m.synspec_fix.K2_C5_208+29_btx.2M08322360+1708108,1636148068921376768,154.69,3.13,14.11,0.238,16.159732409722704,1.8485722809837093,-0.21809,0.015655927,0.091725,0.02181582,8.34140958354731,8.334210856543274,8.348561681759588,0.9102676774204412,0.8946750501364098,0.9252583550033004,0.1341672968105986,0.1314017026945136,0.1367665068945536,1827.1979233769307,1825.7876414766515,1828.598799547467,-38807.12748279031,-38841.88558393944,-38773.09144563645,-29.95118260870084,-30.33103039809342,-29.543257062540857,196.53719063741528,195.9694711047055,197.150126717986,3.6353806230334222,3.45521983565163,3.817814910672719,16.326479,13.273016,18.671131,0.845311,0.813457,0.8976540000000001,4.251704,4.176337,4.362314,1661.660156,1635.527344,1693.808594,2.336042,1.052732,4.353359,1.477894,1.238241,1.731329,4.964739,2.302387,5.537547,2109.199219,2021.171875,2200.585938,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
212213292.0,16.0,2M08534689+2442503,apogee.apo25m.synspec_fix.201+37_MGA.2M08534689+2442503,1636148068921376768,65.46,1.38,6.541,0.088,22.14134310731165,1.3927913009341666,-0.17478,0.0073792175,0.058414,0.0057976125,10.506135940842942,10.449236305135672,10.571677074009266,2.03852447761506,1.9407229961912016,2.151390801728295,0.2365412597975272,0.2308387303240902,0.2430382484991379,2241.354198284733,2230.671062235279,2253.649051180848,-27456.913042173303,-27836.476231982542,-27022.85132423707,27.524509344967534,26.444892770402664,28.720029143446915,255.1700962533655,254.56209116904023,255.86813371736392,-45.14683255911911,-46.66614930693144,-43.79827184532614,7.123643,5.268134,9.64776,1.082878,0.993674,1.180046,7.530887,7.268308999999999,7.804212,1049.365234,1020.595703,1078.935547,13.900492,10.978056,17.335807,0.895171,0.842913,0.955864,6.979673,6.688602,7.311701,967.558594,943.291016,993.349609,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
201467145.0,14.0,2M10520845+0001481,apogee.apo25m.synspec_fix.253+51.2M10520845+0001481,1636148068921376768,70.04,1.56,7.377999999999999,0.102,20.20096607514571,2.3718983538826346,-0.69797,0.008451162,0.308465,0.008460218,6.07087750903967,6.000632117102846,6.14399831584761,3.542395206117715,3.4346312764577878,3.649092442697053,0.1973801101975,0.1930535266919232,0.2017316409482545,1364.4454857308997,1349.378579098784,1380.0688118232986,-44420.69196638449,-44480.793530119074,-44353.042484073536,-23.9987352844683,-24.28971092423789,-23.72099190312249,161.54651812799952,159.54224545841234,163.6015168826258,-90.75277451921362,-92.41394266845867,-89.00523102342292,14.305476,10.947843,17.635720000000003,0.8439760000000001,0.795253,0.91089,6.398499,6.243242,6.602555000000001,1854.492188,1814.550781,1901.171875,13.328657,9.557741,17.30975,0.85912,0.798064,0.943773,6.206991,5.792644,6.653165,1819.667969,1745.488281,1896.933594,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
210401472.0,4.0,2M04033769+1330051,apogee.apo25m.synspec_fix.K2_C4_179-28_btx.2M04033769+1330051,1636148068921376768,34.77,0.96,4.246,0.099,42.55226988237597,3.034297376638099,-0.30276,0.010484948,0.038004,0.00897724,10.16281163351258,10.143135571366338,10.180618416427018,1.2368861211821711,1.224000782240044,1.2501681121657,0.1874351131129299,0.1870932736325676,0.1877862672758151,2176.756659903144,2173.044301690809,2180.1153465299544,-30089.85847975274,-30178.75324715989,-30011.39366166312,50.811485577588805,50.68236394000389,50.94781888712286,221.72177046277807,221.53029432399495,221.93202526773464,-11.256706550163315,-11.4773666129867,-11.03017401954267,5.092657,4.356419,6.028848,1.135793,1.0748,1.198116,10.485194,10.302954,10.650701,2058.90625,2034.433594,2082.597656,15.984678,12.754832,18.44253,0.83222,0.801508,0.887338,9.475343,9.075157,10.082269,1829.980469,1796.992188,1865.078125,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
246398831.0,12.0,2M23175821-0102018,apogee.apo25m.synspec_fix.K2_C12_077-54_btx.2M23175821-0102018,1636148068921376768,27.45,0.77,3.612,0.071,36.73450069113312,2.586201987679972,-0.33744,0.0097021535,0.247455,0.008116369,7.084420451592723,7.060430793359832,7.106791683927135,4.068901499496127,3.971012648541694,4.164658892535754,0.47628652064381,0.4678203719839295,0.4840952749124206,1576.1276272718446,1571.2267619425704,1580.6936324338883,-32242.53547950221,-32816.18116803733,-31705.423898747675,-132.49478105091356,-134.89639030071697,-129.86569622870752,200.84803106516344,200.20454720559425,201.45408154226732,77.135958400421,76.88751143129464,77.36888281788329,8.586326,6.564038,11.568632,0.980829,0.914353,1.069836,11.014246,10.677206,11.450091,2256.738281,2210.214844,2303.378906,,,,,,,,,,,,,False,False,False,False,False,,False,False,False,,True,True,True,False,False
214754958.0,7.0,2M18480214-2543149,apogee.apo25m.synspec_fix.K2_C7_010-10.2M18480214-2543149,1636148068921376768,14.09,0.42,1.93,0.059,70.27965806359657,13.324343901573982,-0.34663,0.015321806,0.215285,0.0105718495,3.2795329966875517,3.103863487044108,3.4678637060579613,1.2843475756258669,1.2230954888366312,1.3453358194161216,0.3653473374808145,0.3558574078616001,0.3743089003033298,709.2076552968796,663.6876655590339,757.508835418853,-73876.81882941414,-76458.90502928989,-71279.49414143634,-125.33074206188029,-127.65236103892433,-122.68501420554446,193.20059284905423,191.8522769604654,194.9921657087764,2.0961093440947254,0.9650477782101528,3.3916139270517025,8.735792,5.436712,13.631702,1.018721,0.897884,1.170787,16.22618,15.330554,17.268766,4545.546875,4320.15625,4789.726562,11.24404,7.275617,16.126125,0.919184,0.841698,1.032192,10.581009,9.901212,13.196876,2971.367188,2865.039062,3095.898438,True,False,False,False,False,,False,False,False,False,True,False,False,False,False
212640515.0,6.0,2M14063947-0939534,apogee.apo25m.synspec_fix.K2_C6_331+50_btx.2M14063947-0939534,1636148068921376768,10.57,0.38,1.75,0.059,76.28251754974413,6.922329443612958,-0.014686,0.007914016,0.152315,0.0046512475,5.842057553002907,5.80077302680277,5.886490692288652,1.5121536061119465,1.4825103349720812,1.5411124701839602,0.1827662844931498,0.1779738177133909,0.1875787208583381,1315.15026541765,1306.1885236054432,1324.7719042960384,-51508.14693586757,-51654.71763390093,-51353.33211103835,31.67505422558237,30.604266096826773,32.78065441901159,183.02429815943933,182.1476486219984,183.9264492757355,44.87368099519056,44.28844527032943,45.48647868862059,16.013135000000002,11.977661,18.651748,0.902148,0.863293,0.979236,17.360306,16.937402,18.029818,1423.1640619999998,1396.71875,1454.765625,17.576452,15.076677,19.113894,0.872831,0.851487,0.909346,15.245652,13.77913,16.317783,1270.527344,1218.798828,1320.839844,True,False,True,False,False,,False,False,False,False,False,False,False,False,False
205157710.0,2.0,2M16492899-1906572,apogee.apo25m.synspec_fix.000+16.2M16492899-1906572,1636148068921376768,19.77,0.57,2.68,0.065,64.64257812121296,5.84899996612799,-0.4784,0.010068862,0.240565,0.007957484,5.255139120869283,5.168076773977342,5.335822650528759,0.8284237834750755,0.803660385584777,0.8555660302701027,0.178640214675605,0.1768115767412275,0.1806847317441713,1185.630939989343,1166.006159357972,1203.718284626771,-58382.41792826714,-59024.64226117035,-57789.99141585594,50.591210269055054,50.26186083616501,50.958881667379785,205.1697444811022,204.282273489428,205.98066376675288,27.793832638638985,26.775500745910986,29.020521672210645,12.895703,8.758996,17.085732,0.8928709999999999,0.8241040000000001,0.996779,12.644364,12.208724,13.266089,2311.875,2248.125,2393.125,8.091776,6.091821,11.350515,0.978775,0.901644,1.069723,10.66335,10.179061,12.002963,1978.671875,1930.957031,2061.757812,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
211640755.0,5.0,2M08325338+1506296,apogee.apo25m.synspec_fix.210+30.2M08325338+1506296,1636148068921376768,119.36,2.13,10.132,0.125,16.614792769888297,0.5573946295118282,-0.28928,0.0073600233999999,0.074663,0.006481106,9.52223740676876,9.501451149638944,9.5422530791811,0.5912458152749789,0.5729926342127287,0.6087991717679656,0.1399389226980567,0.1392561883719215,0.1405485809637873,2055.2685173892414,2051.30312472813,2059.085440458905,-33795.39746572269,-33905.81913553418,-33689.48417884531,-18.83666221576694,-18.95954867428596,-18.719848038536234,241.19129960531347,241.10297758199272,241.25851188831095,-16.549482782924535,-16.96229108537689,-16.11075029117681,4.207992,3.250809,5.452003,1.235931,1.1459290000000002,1.333633,5.910804,5.729274,6.100963,683.6914059999999,665.927734,701.8261719999999,5.977542,5.196325,6.91412,1.112613,1.068793,1.157498,5.518588,5.393009,5.648396,638.012695,628.183594,648.183594,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
212455630.0,6.0,2M13184893-1340533,apogee.apo25m.synspec_fix.K2EB_C06_314+48_btx.2M13184893-1340533,1636148068921376768,8.07,0.29,1.365,0.055,129.67500982244255,7.387073058348553,-0.29886,0.008593914,0.21276501,0.0057627494,8.236924188283563,8.213431248248343,8.261044501726495,1.4588038139345816,1.4224661032009025,1.4974767307156855,0.2028539757611849,0.1995674021552724,0.2061989964735914,1806.7013266151748,1802.0846393391255,1811.4381616579724,-37804.44720155538,-37829.94186452482,-37779.46948184782,-43.83524345396884,-45.08015686319119,-42.625547837751895,240.29510955829957,240.06307705558245,240.54463547447585,-35.12410048201099,-35.64276444986246,-34.600428868023364,14.05596,9.253595,17.924677,0.896098,0.836694,1.008764,20.024161,19.347773,21.154446,1105.517578,1080.615234,1138.769531,10.670058,8.484589,13.63272,0.960265,0.89774,1.02613,19.962887,19.208208,20.815303,1122.353516,1096.328125,1148.535156,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211328155.0,5.0,2M08290189+1024379,apogee.apo25m.synspec_fix.K2_C16_214+27_btx.2M08290189+1024379,1636148068921376768,63.82,1.39,6.59,0.089,23.78762194573279,0.7804841215782493,-0.23515,0.0077714957,0.21378501,0.0059147403,6.0325439095216975,5.986212798777666,6.079722103208786,0.2249518606975222,0.21776841353455,0.2322268609310634,0.2880968844502543,0.2813978450702037,0.2946604475686788,1356.2304519409454,1346.2786390606375,1366.338505704002,-50906.59678521013,-51059.12650924284,-50748.42300543103,-24.169629647497445,-24.82294830490304,-23.51980140399731,163.1545808747261,161.8196902186217,164.51976306530483,-5.391270286373285,-5.914187392157941,-4.8615109638384135,14.081293,10.709188,17.493742,0.908277,0.8542360000000001,0.982164,7.040778,6.867227000000001,7.269112,420.092773,410.522461,430.786133,8.428083,7.308764,9.779666,1.043161,1.001237,1.084931,7.122278,6.954525,7.294952,425.46875,418.31543,432.788086,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
248876023.0,14.0,2M11023605+1233488,apogee.apo25m.synspec_fix.240+60.2M11023605+1233488,1636148068921376768,17.54,0.58,2.697,0.07,,,-0.40869,0.0143219335,0.248365,0.0104999775,4.209112633690934,4.166401814459696,4.252537405035842,3.3495859500646192,3.317872920239772,3.38512374912527,0.485410443989847,0.4797070279954128,0.4911701810932454,941.7855858304268,931.4321738815812,952.2787345938502,-49228.017735343485,-49269.26807594778,-49184.7163795391,37.7526483391572,37.03593911673404,38.461715925597616,104.14002618214204,102.76591438812363,105.51190888016316,31.45039590967822,30.505758199062026,32.416688733057946,17.254343,14.233688,19.041169,0.8301709999999999,0.806634,0.876805,12.671816,12.445058,12.98886,3528.398438,3477.34375,3588.359375,,,,,,,,,,0.0,,,True,False,False,False,False,,False,True,False,,,False,False,False,False
246351006.0,12.0,2M23172618-0203162,apogee.apo25m.synspec_fix.K2_C12_077-57_btx.2M23172618-0203162,1636148068921376768,30.09,0.74,3.455,0.072,50.80615388415618,4.058804635808068,-0.010695,0.0072301959999999,0.043311,0.00505373,7.084433199949914,7.044939420533982,7.1270769631607145,1.263855179139057,1.2048063391961523,1.316780671929045,0.1350509357958208,0.1302778000895275,0.1392200846003821,1576.1302303870348,1568.0595048610494,1584.8303886871945,-44860.59758780227,-44935.72368620393,-44778.09539675563,-34.930480418962055,-36.04913799338484,-33.761774822424975,200.45982797755173,199.5227477923566,201.44340431779275,0.9239014705643012,0.3574764990743962,1.4997130809258836,3.644011,2.440329,5.354286,1.354513,1.207874,1.528746,12.459889,11.849527,13.149226,1432.9296880000002,1376.953125,1492.96875,8.856163,6.895168,11.998246,1.00979,0.933847,1.094858,10.401442,10.123875,10.703284,1212.382812,1190.46875,1233.447266,False,False,False,False,False,,False,False,False,False,False,True,True,True,True
